Accident_ID,Date,Time,Weather,Road_Conditions,Severity,Latitude,Longitude
626,2023-01-19,00:00:00,Clear,Dry,Moderate,36.95130911655818,-88.32978969471137
627,2023-01-10,05:00:00,Snow,Icy,Severe,37.700277729065185,-109.35985138766057
628,2023-02-08,15:00:00,Fog,Snowy,Moderate,39.97976750507005,-94.9594095676575
629,2023-01-13,06:00:00,Hail,Dry,Moderate,34.29346562312478,-113.84291266519105
630,2023-01-26,18:00:00,Snow,Icy,Moderate,36.01949555475217,-98.63404974089804
631,2023-01-05,17:00:00,Rain,Icy,Minor,39.70679668707642,-85.48497685750442
632,2023-02-11,18:00:00,Snow,Snowy,Moderate,41.161654701497596,-103.05442445772377
633,2023-01-11,08:00:00,Clear,Icy,Minor,38.09341953692533,-89.40879584704962
634,2023-01-19,23:00:00,Snow,Snowy,Moderate,38.256907882122526,-83.79565168604165
635,2023-01-22,00:00:00,Hail,Snowy,Severe,34.857376090718205,-78.13135376238353
636,2023-01-07,04:00:00,Hail,Snowy,Minor,37.57929893458764,-107.9103904802155
637,2023-02-05,14:00:00,Snow,Wet,Minor,38.26093813164019,-100.82941562019975
638,2023-01-08,08:00:00,Hail,Icy,Moderate,35.939764029077836,-111.44611142679204
639,2023-01-15,18:00:00,Rain,Snowy,Moderate,36.15394584759505,-75.32320940718986
640,2023-01-28,19:00:00,Snow,Dry,Minor,37.01827330483698,-78.1389583792553
641,2023-01-18,19:00:00,Rain,Wet,Severe,34.16056958222181,-94.78184339793594
642,2023-01-31,04:00:00,Rain,Wet,Severe,36.57663332466542,-81.79256834181388
643,2023-01-29,05:00:00,Fog,Icy,Moderate,35.691584055972356,-95.59880697730219
644,2023-01-29,02:00:00,Snow,Snowy,Severe,36.619978817423316,-91.18581541588134
645,2023-02-05,10:00:00,Hail,Icy,Severe,34.95809705455401,-114.16764941901128
646,2023-02-05,00:00:00,Rain,Wet,Moderate,41.12421824591916,-85.52337191863725
647,2023-01-28,22:00:00,Fog,Snowy,Severe,38.74873962843239,-112.5083202036849
648,2023-02-10,02:00:00,Snow,Dry,Moderate,39.43281855315592,-82.47909189914128
649,2023-01-14,17:00:00,Snow,Snowy,Minor,40.313369908858704,-84.37279223017342
650,2023-02-11,21:00:00,Clear,Wet,Moderate,37.98753759143246,-87.52397799705201
651,2023-01-29,16:00:00,Clear,Dry,Minor,34.69536230469939,-116.44510363743522
652,2023-01-27,09:00:00,Rain,Snowy,Minor,38.29685233454838,-104.96548069435087
653,2023-01-18,12:00:00,Clear,Dry,Severe,38.69472894416703,-106.68615949383376
654,2023-01-25,19:00:00,Rain,Dry,Severe,39.96351579347464,-102.51413447872469
655,2023-01-21,20:00:00,Hail,Wet,Severe,37.45327636983743,-114.23136188915494
656,2023-01-28,19:00:00,Rain,Dry,Moderate,35.02064242236451,-77.7108136096643
657,2023-02-01,20:00:00,Clear,Icy,Severe,36.270207246389795,-94.18650364936782
658,2023-01-18,18:00:00,Hail,Wet,Minor,36.90465837118908,-104.86245464170499
659,2023-02-08,09:00:00,Clear,Icy,Severe,39.167337930652806,-100.92979476580581
660,2023-01-04,11:00:00,Rain,Dry,Severe,38.5662264373513,-98.77029075829206
661,2023-01-05,00:00:00,Fog,Icy,Moderate,36.848773807182766,-92.17444366549346
662,2023-01-31,17:00:00,Snow,Snowy,Moderate,41.89212199034384,-95.8257846090506
663,2023-01-14,00:00:00,Clear,Dry,Minor,38.8461985548551,-78.46614515178005
664,2023-01-16,09:00:00,Rain,Snowy,Moderate,35.89781433388796,-96.6305702350493
665,2023-02-01,09:00:00,Hail,Icy,Severe,34.814259780963226,-75.33720536259756
666,2023-01-28,12:00:00,Clear,Snowy,Moderate,35.222873113474655,-81.38872681696088
667,2023-01-02,19:00:00,Clear,Dry,Minor,35.967661827076064,-109.03404788263455
668,2023-02-08,03:00:00,Snow,Snowy,Severe,35.28545098607645,-77.98440577031161
669,2023-02-02,14:00:00,Rain,Icy,Minor,35.49253619241045,-112.99624489092453
670,2023-02-09,01:00:00,Fog,Icy,Moderate,36.28076134955078,-82.84966253487876
671,2023-02-03,02:00:00,Hail,Icy,Moderate,35.38698876235804,-101.63319838050705
672,2023-01-05,18:00:00,Rain,Dry,Minor,41.1741233970114,-80.24710422086201
673,2023-01-09,16:00:00,Hail,Icy,Severe,34.64186996529314,-80.67356232537963
674,2023-01-19,08:00:00,Clear,Dry,Moderate,38.19609111656204,-83.3452077949423
675,2023-02-04,12:00:00,Snow,Snowy,Moderate,37.28317461591729,-84.02869123879637
676,2023-02-05,01:00:00,Snow,Icy,Severe,41.85902893526885,-104.89879701878425
677,2023-02-10,00:00:00,Fog,Snowy,Moderate,34.89631121734442,-114.52047082879616
678,2023-01-12,16:00:00,Snow,Wet,Minor,37.182844792365934,-100.67185231309806
679,2023-02-07,13:00:00,Clear,Snowy,Moderate,41.75576346620295,-110.53844585558012
680,2023-01-09,17:00:00,Fog,Wet,Moderate,40.924057007151845,-88.11710317719414
681,2023-01-24,04:00:00,Rain,Snowy,Severe,40.53657656759424,-103.11771175887522
682,2023-01-05,00:00:00,Snow,Dry,Minor,36.06322261635952,-76.04876136302366
683,2023-01-30,12:00:00,Fog,Snowy,Severe,35.36710069912053,-90.43820067415072
684,2023-01-16,03:00:00,Clear,Dry,Moderate,39.34914575939545,-82.63333576372247
685,2023-01-23,12:00:00,Hail,Dry,Moderate,41.435007913020684,-112.30143907210052
686,2023-01-23,15:00:00,Hail,Icy,Severe,38.454103144111436,-80.93337726227723
687,2023-02-02,02:00:00,Clear,Dry,Severe,38.5729015157592,-78.32144080792403
688,2023-01-04,07:00:00,Clear,Wet,Severe,36.23983274928227,-97.05633749078575
689,2023-01-19,10:00:00,Hail,Icy,Minor,40.15594346553549,-91.93112367670797
690,2023-01-28,12:00:00,Fog,Icy,Moderate,35.49634998846019,-85.1131785611712
691,2023-01-27,02:00:00,Hail,Snowy,Severe,36.58943389123395,-110.48193902780226
692,2023-01-22,11:00:00,Clear,Dry,Moderate,37.40349150893133,-96.38965871207198
693,2023-01-26,17:00:00,Snow,Dry,Minor,38.06088302947564,-100.85748980579054
694,2023-01-29,18:00:00,Rain,Wet,Minor,35.93927785932064,-111.70591833702329
695,2023-01-17,18:00:00,Snow,Snowy,Minor,34.91869459791363,-102.19601984146415
696,2023-02-07,12:00:00,Snow,Snowy,Minor,38.88496033953306,-115.06859069642378
697,2023-01-15,03:00:00,Clear,Icy,Moderate,36.309044425922046,-116.89008800117206
698,2023-01-13,06:00:00,Hail,Icy,Minor,38.6499057713809,-112.18784956634262
699,2023-01-11,14:00:00,Fog,Icy,Minor,35.23490172219362,-76.58605020166553
700,2023-01-04,14:00:00,Snow,Wet,Severe,37.84912081483854,-94.37022995651427
701,2023-02-09,09:00:00,Hail,Wet,Minor,38.26071546041268,-76.46964707041154
702,2023-01-12,23:00:00,Fog,Icy,Severe,34.41458829457942,-99.40259123180432
703,2023-01-18,20:00:00,Snow,Snowy,Minor,36.692834225551366,-104.59190627733383
704,2023-01-10,20:00:00,Fog,Wet,Minor,35.07531741551179,-96.2358998978695
705,2023-02-04,05:00:00,Hail,Snowy,Severe,34.50699976378214,-99.10099738878486
706,2023-01-13,11:00:00,Rain,Snowy,Minor,41.919681859119564,-113.45641857674501
707,2023-02-03,22:00:00,Hail,Dry,Moderate,36.57883075979778,-90.44446846832113
708,2023-02-10,09:00:00,Clear,Icy,Moderate,40.47899556683708,-108.71035815208722
709,2023-02-11,11:00:00,Fog,Dry,Minor,36.03712523811011,-91.35771793939332
710,2023-01-15,14:00:00,Rain,Icy,Moderate,39.45202177779144,-90.0413530268794
711,2023-01-09,09:00:00,Fog,Icy,Severe,40.081822879117496,-111.46293131546813
712,2023-01-24,03:00:00,Fog,Snowy,Minor,38.765109924862756,-115.36196603424126
713,2023-01-03,12:00:00,Snow,Icy,Minor,37.77260950840127,-84.42725179905709
714,2023-01-06,04:00:00,Clear,Snowy,Severe,37.29472731317815,-98.22858177791923
715,2023-01-10,15:00:00,Fog,Snowy,Severe,36.79094613234396,-115.49895679326454
716,2023-02-08,00:00:00,Hail,Icy,Severe,41.436233153982606,-75.2207483617
717,2023-01-12,07:00:00,Hail,Snowy,Minor,40.644955262301835,-115.51543587715624
718,2023-01-17,02:00:00,Snow,Snowy,Severe,41.7202152853321,-88.11348515908222
719,2023-01-22,15:00:00,Clear,Snowy,Severe,34.99437778788436,-75.70180621367322
720,2023-01-13,14:00:00,Clear,Wet,Moderate,39.846939801629155,-107.7152555187152
721,2023-02-03,05:00:00,Hail,Snowy,Moderate,41.506723654568304,-111.88327714645057
722,2023-01-12,11:00:00,Rain,Wet,Minor,35.44986452932528,-112.78044760483556
723,2023-01-19,13:00:00,Snow,Wet,Moderate,34.53197013893422,-104.95916865459338
724,2023-01-05,00:00:00,Snow,Snowy,Moderate,39.92896519432047,-113.65503012654219
725,2023-01-28,18:00:00,Hail,Snowy,Severe,38.595784905439295,-88.23706230715233
726,2023-01-18,19:00:00,Hail,Wet,Severe,40.73463021406618,-115.3214526804073
727,2023-01-26,01:00:00,Rain,Wet,Moderate,35.11817901301032,-96.09484848955904
728,2023-01-18,06:00:00,Rain,Snowy,Moderate,40.36213849487912,-75.14203528432199
729,2023-01-16,10:00:00,Clear,Snowy,Moderate,35.61301856038196,-82.99927841124119
730,2023-01-04,12:00:00,Snow,Icy,Minor,35.30924754292563,-91.54556415606653
731,2023-02-09,08:00:00,Snow,Wet,Minor,35.31412638344794,-104.8310943061757
732,2023-02-11,10:00:00,Hail,Wet,Minor,40.51659776185106,-91.17247903945955
733,2023-01-27,06:00:00,Clear,Icy,Moderate,39.3215777655696,-95.33721705179897
734,2023-01-02,15:00:00,Snow,Wet,Moderate,38.184523398152955,-99.67841449271403
735,2023-01-08,18:00:00,Clear,Dry,Minor,36.87064387298802,-112.37945380017142
736,2023-01-16,15:00:00,Clear,Wet,Minor,41.017604326504866,-79.87601874465993
737,2023-02-06,22:00:00,Hail,Icy,Moderate,37.139560859381085,-98.65926010068313
738,2023-02-03,20:00:00,Clear,Dry,Severe,40.53279551577262,-109.6312319917071
739,2023-01-19,19:00:00,Rain,Snowy,Minor,37.51307926856175,-102.18634791227655
740,2023-01-09,09:00:00,Rain,Icy,Moderate,37.015555435399264,-100.19242064125613
741,2023-01-07,04:00:00,Fog,Icy,Moderate,37.70143828535685,-82.4158704906244
742,2023-01-08,07:00:00,Hail,Snowy,Severe,36.41102299331314,-86.45458163585971
743,2023-02-05,07:00:00,Fog,Icy,Moderate,39.98087504141001,-84.91988957342238
744,2023-01-02,03:00:00,Rain,Wet,Moderate,38.021763120739834,-117.52565562956816
745,2023-01-03,18:00:00,Fog,Snowy,Minor,35.85770156117454,-100.10537807827026
746,2023-01-01,01:00:00,Hail,Icy,Minor,41.19659658619655,-97.30220147968109
747,2023-01-15,16:00:00,Hail,Snowy,Severe,37.07112977098569,-117.17473209660857
748,2023-01-04,00:00:00,Clear,Snowy,Severe,38.34842288891191,-106.82803202396353
749,2023-01-24,14:00:00,Snow,Snowy,Moderate,41.251776887716375,-85.3075376057482
750,2023-01-28,12:00:00,Clear,Dry,Minor,38.99390396731194,-112.10428265365304
751,2023-02-04,07:00:00,Hail,Icy,Severe,34.93518432566691,-94.98166434753855
752,2023-01-05,03:00:00,Rain,Dry,Severe,41.5186569889078,-108.74631950325879
753,2023-01-26,14:00:00,Rain,Icy,Severe,39.02166442457134,-117.4788066903126
754,2023-01-16,12:00:00,Clear,Wet,Moderate,36.67924491725669,-107.62833732321971
755,2023-02-08,04:00:00,Hail,Wet,Minor,35.1141765813071,-76.03742853886769
756,2023-02-08,22:00:00,Rain,Wet,Severe,40.35220151416237,-83.53390418903145
757,2023-01-29,13:00:00,Hail,Icy,Minor,38.960582047428105,-76.73820429419555
758,2023-01-13,12:00:00,Rain,Snowy,Severe,38.26768873581057,-97.02227611116642
759,2023-01-19,13:00:00,Hail,Snowy,Severe,41.15114066440766,-113.28134345686735
760,2023-01-28,08:00:00,Fog,Dry,Minor,40.308777689796244,-94.4377419741312
761,2023-02-08,08:00:00,Hail,Dry,Minor,35.21339903786201,-98.46177461392168
762,2023-01-01,04:00:00,Hail,Wet,Minor,36.49377654236439,-81.69264544219652
763,2023-01-09,16:00:00,Clear,Dry,Moderate,35.98791311851573,-113.78244902627748
764,2023-01-18,03:00:00,Fog,Icy,Severe,39.95157034058141,-97.00563110806354
765,2023-01-24,13:00:00,Snow,Icy,Moderate,34.26825947788623,-111.54790741815867
766,2023-02-04,13:00:00,Clear,Dry,Minor,38.559117478970535,-104.03893514372743
767,2023-01-09,20:00:00,Snow,Dry,Severe,40.099669485925524,-86.29364567232462
768,2023-01-24,08:00:00,Rain,Dry,Moderate,41.014125094094,-97.53122043714303
769,2023-01-07,01:00:00,Snow,Dry,Severe,36.73665398972726,-101.83680373873192
770,2023-02-02,07:00:00,Hail,Wet,Moderate,40.570058437376105,-101.03752002148849
771,2023-01-28,06:00:00,Snow,Wet,Minor,34.88505389564166,-98.24378895854258
772,2023-01-09,14:00:00,Clear,Dry,Moderate,40.77161833387615,-84.24428861500655
773,2023-01-19,21:00:00,Clear,Icy,Severe,35.01990929865586,-79.64035837556992
774,2023-02-08,12:00:00,Snow,Wet,Severe,37.17829832448294,-76.92060848033108
775,2023-02-11,04:00:00,Clear,Icy,Severe,40.37836292623643,-84.16315439102232
776,2023-01-18,19:00:00,Clear,Snowy,Severe,35.19933941879019,-104.43750348283545
777,2023-01-18,10:00:00,Snow,Icy,Minor,35.834011161861135,-88.41020763827869
778,2023-01-20,23:00:00,Fog,Dry,Moderate,39.77802054714453,-99.18306566561814
779,2023-01-20,18:00:00,Fog,Snowy,Minor,39.7602922923686,-107.0491632520198
780,2023-01-06,05:00:00,Rain,Wet,Minor,39.12918106308238,-81.84252208468533
781,2023-01-17,22:00:00,Clear,Wet,Minor,39.5515875557368,-116.34766699462003
782,2023-02-04,03:00:00,Snow,Snowy,Severe,38.34179554678077,-79.22423433817679
783,2023-02-06,03:00:00,Clear,Icy,Severe,36.01439247125562,-98.15646902113643
784,2023-02-03,03:00:00,Hail,Wet,Severe,36.765567948031354,-90.60033649724394
785,2023-01-24,13:00:00,Clear,Dry,Moderate,35.4527817344114,-89.64778134515134
786,2023-01-14,06:00:00,Clear,Snowy,Severe,41.26760449066903,-79.50993714961893
787,2023-01-17,11:00:00,Fog,Dry,Moderate,38.66713435812896,-90.62320366681008
788,2023-02-08,06:00:00,Snow,Snowy,Severe,37.20681133410912,-91.60085585531735
789,2023-01-29,00:00:00,Clear,Wet,Severe,37.696046429153064,-115.13396225589034
790,2023-01-27,04:00:00,Fog,Icy,Minor,41.578266716894525,-95.70845505635623
791,2023-01-19,20:00:00,Rain,Snowy,Minor,35.22681122492864,-111.54273296486721
792,2023-01-09,06:00:00,Fog,Snowy,Minor,38.68983865613438,-86.29034794497612
793,2023-01-21,09:00:00,Fog,Dry,Moderate,38.047109431075725,-95.974457405055
794,2023-02-04,17:00:00,Fog,Wet,Moderate,38.89163388347718,-88.75020549404081
795,2023-01-02,13:00:00,Clear,Dry,Severe,34.14488147056672,-116.20806527409748
796,2023-01-17,05:00:00,Clear,Wet,Moderate,40.97699127155321,-114.35394331003046
797,2023-01-27,04:00:00,Rain,Dry,Severe,41.4569462598689,-87.19809431330467
798,2023-02-06,08:00:00,Hail,Snowy,Moderate,38.52106546871367,-114.90037355205705
799,2023-01-19,15:00:00,Hail,Dry,Moderate,39.573206591015136,-114.93596070609388
800,2023-02-04,02:00:00,Hail,Icy,Moderate,41.37999504941837,-117.47933556489984
801,2023-02-08,10:00:00,Rain,Wet,Minor,39.65790907450719,-76.87043987312236
802,2023-01-16,13:00:00,Hail,Wet,Moderate,35.22031234331409,-86.2871405432627
803,2023-01-15,16:00:00,Hail,Snowy,Minor,38.61030688133451,-102.81018943441124
804,2023-01-19,21:00:00,Fog,Wet,Minor,38.85372037106285,-105.24897000463082
805,2023-01-25,15:00:00,Clear,Icy,Moderate,37.39304537041909,-102.96276112092846
806,2023-01-04,18:00:00,Clear,Dry,Severe,39.89155388499778,-84.68989815920918
807,2023-01-24,22:00:00,Fog,Snowy,Severe,41.474936118152115,-89.56106372397218
808,2023-02-02,21:00:00,Fog,Icy,Severe,41.404548103254214,-110.03659058169887
809,2023-01-28,19:00:00,Fog,Wet,Moderate,37.60671497123306,-110.51329858063437
810,2023-01-07,22:00:00,Clear,Wet,Severe,34.90590436672604,-113.76898706232392
811,2023-01-18,23:00:00,Hail,Icy,Minor,41.87872959169868,-89.60698305284245
812,2023-01-16,23:00:00,Fog,Dry,Severe,40.711184691567475,-85.13197552446536
813,2023-01-19,21:00:00,Rain,Dry,Moderate,34.997301449626136,-106.60300358202483
814,2023-02-11,20:00:00,Fog,Snowy,Severe,41.36673506093898,-117.09936667567075
815,2023-01-10,21:00:00,Snow,Wet,Minor,40.95917089649703,-114.46661829851362
816,2023-01-24,12:00:00,Fog,Icy,Moderate,38.15070445700858,-76.38201850166368
817,2023-02-04,07:00:00,Clear,Dry,Severe,38.730203485959436,-105.29587456847094
818,2023-01-11,08:00:00,Fog,Snowy,Moderate,37.192021630961044,-84.92340464296026
819,2023-02-04,07:00:00,Snow,Wet,Moderate,34.43809311057625,-91.13946653926666
820,2023-01-06,18:00:00,Rain,Wet,Moderate,36.681577933167205,-101.57659549492547
821,2023-02-07,06:00:00,Hail,Snowy,Severe,40.42282758878409,-109.15544772559113
822,2023-01-11,01:00:00,Fog,Snowy,Moderate,34.03705618403682,-112.78038401914553
823,2023-01-23,09:00:00,Snow,Dry,Severe,36.66799337352916,-91.55444237432874
824,2023-02-09,07:00:00,Snow,Icy,Minor,37.185349548727544,-84.69074743257511
825,2023-01-21,10:00:00,Rain,Wet,Severe,38.29916482350338,-90.31211709773137
826,2023-01-06,17:00:00,Clear,Icy,Minor,41.35884493130209,-95.19700827028619
827,2023-01-06,22:00:00,Fog,Wet,Severe,36.77076795492769,-116.19609739243964
828,2023-01-23,13:00:00,Snow,Wet,Moderate,36.77562561516982,-76.3549825634415
829,2023-01-08,16:00:00,Rain,Icy,Severe,39.90000998487799,-83.65528975885329
830,2023-01-06,16:00:00,Hail,Snowy,Moderate,37.617743527118456,-105.40865242185852
831,2023-02-06,02:00:00,Snow,Dry,Minor,35.79683858351986,-75.86127583756942
832,2023-01-02,23:00:00,Rain,Wet,Severe,37.619516129061545,-92.11909164563815
833,2023-01-04,09:00:00,Clear,Snowy,Moderate,35.1268561630384,-92.9558256970884
834,2023-01-27,05:00:00,Clear,Wet,Minor,35.41109589204979,-85.83285328453012
835,2023-01-30,00:00:00,Snow,Dry,Minor,37.986942181915836,-83.09389911212409
836,2023-02-02,16:00:00,Snow,Wet,Severe,37.351403596036384,-89.77141988474538
837,2023-01-09,19:00:00,Fog,Dry,Minor,41.3187672085448,-112.4918829062534
838,2023-01-16,07:00:00,Rain,Dry,Moderate,36.89915119293306,-103.45449724223657
839,2023-02-03,03:00:00,Snow,Wet,Minor,38.64470680222435,-78.09240346597986
840,2023-01-04,14:00:00,Fog,Wet,Minor,39.05811430335624,-108.34152869071437
841,2023-01-03,08:00:00,Fog,Dry,Moderate,34.10475565270667,-101.99681797498693
842,2023-01-18,10:00:00,Snow,Snowy,Minor,39.308298976133685,-99.42069403339957
843,2023-01-27,04:00:00,Clear,Icy,Minor,35.424287734958014,-99.10558544313855
844,2023-01-21,04:00:00,Rain,Dry,Minor,41.688562539755644,-91.6435979527354
845,2023-02-08,05:00:00,Rain,Wet,Minor,35.1893018220249,-77.44773897697758
846,2023-01-05,08:00:00,Clear,Wet,Moderate,37.31699298981619,-107.65021339120229
847,2023-01-31,16:00:00,Snow,Snowy,Minor,34.68279734462915,-112.77544081906052
848,2023-01-12,22:00:00,Rain,Icy,Moderate,41.97499401476758,-109.50876893602269
849,2023-01-03,08:00:00,Snow,Dry,Minor,38.01756008264994,-79.86222929100141
850,2023-01-03,10:00:00,Snow,Dry,Minor,38.76308013856035,-90.23013505582614
851,2023-01-07,11:00:00,Fog,Icy,Minor,34.53661181910742,-105.70600806271611
852,2023-01-21,08:00:00,Clear,Dry,Minor,39.999683763193424,-82.91428162434946
853,2023-01-13,08:00:00,Snow,Icy,Moderate,35.67924474476469,-80.96109015637225
854,2023-02-07,06:00:00,Hail,Wet,Moderate,41.184434315525706,-81.59988343631804
855,2023-01-29,15:00:00,Clear,Icy,Moderate,35.641117123856056,-78.48615905349916
856,2023-01-16,01:00:00,Rain,Dry,Severe,35.52550176530933,-107.15363613254546
857,2023-02-05,07:00:00,Fog,Icy,Minor,34.29239734278476,-85.53319706391002
858,2023-02-04,14:00:00,Rain,Snowy,Minor,37.77653556087999,-98.19680161721197
859,2023-01-16,23:00:00,Rain,Wet,Moderate,38.51872906610093,-81.79406222572734
860,2023-01-15,14:00:00,Clear,Wet,Severe,34.52566911542682,-86.67490088205064
861,2023-02-09,02:00:00,Rain,Icy,Minor,40.20422093356009,-84.61275980051184
862,2023-02-07,05:00:00,Snow,Dry,Moderate,37.62631067798422,-89.78504097971393
863,2023-01-24,00:00:00,Rain,Snowy,Minor,38.19512215462064,-110.3705629128026
864,2023-01-15,22:00:00,Fog,Wet,Minor,37.526101975505824,-94.56384248743166
865,2023-01-18,17:00:00,Fog,Wet,Moderate,37.206104487002605,-75.65920120044615
866,2023-01-05,22:00:00,Hail,Dry,Moderate,38.477122650465745,-77.6923131406239
867,2023-01-24,04:00:00,Fog,Dry,Minor,35.2419219674457,-116.1435293607285
868,2023-02-01,13:00:00,Rain,Snowy,Minor,35.455425043962165,-110.91296292363421
869,2023-01-21,00:00:00,Fog,Icy,Moderate,40.89428496810814,-112.33566274145383
870,2023-01-15,16:00:00,Clear,Dry,Minor,41.56892369706906,-86.7828638706323
871,2023-02-09,09:00:00,Fog,Icy,Minor,36.98647453023803,-82.83523081615135
872,2023-01-16,18:00:00,Snow,Snowy,Moderate,36.16595738514843,-108.8190112486411
873,2023-01-23,08:00:00,Clear,Icy,Minor,39.151996345912124,-96.24833420307135
874,2023-01-13,20:00:00,Hail,Wet,Minor,37.26987336878477,-81.8497697955184
875,2023-01-06,00:00:00,Snow,Icy,Severe,34.20309084528276,-86.48953357505123
876,2023-01-15,20:00:00,Rain,Snowy,Moderate,35.249220778929526,-94.68380016385052
877,2023-02-04,05:00:00,Rain,Snowy,Severe,39.72777783077918,-92.61504931027277
878,2023-01-21,21:00:00,Rain,Snowy,Severe,39.27139153528121,-96.14049648259996
879,2023-01-17,03:00:00,Snow,Icy,Severe,34.216767940027864,-105.20541659329072
880,2023-01-26,19:00:00,Snow,Wet,Minor,35.7757772954636,-93.70405430706231
881,2023-02-09,04:00:00,Snow,Dry,Minor,35.84859837270457,-88.3779320118461
882,2023-01-12,10:00:00,Clear,Wet,Severe,39.375141948789825,-80.44711461798528
883,2023-01-27,00:00:00,Clear,Icy,Severe,34.157684302034916,-90.63947177889233
884,2023-01-21,22:00:00,Rain,Icy,Severe,34.83286865587659,-85.27177390714421
885,2023-02-07,08:00:00,Fog,Dry,Minor,40.39932868298551,-111.11691969695336
886,2023-01-05,03:00:00,Rain,Icy,Severe,35.42835729643467,-98.15302859994904
887,2023-02-06,15:00:00,Hail,Snowy,Severe,39.221968862815,-117.59874034743498
888,2023-01-06,06:00:00,Clear,Snowy,Moderate,35.90546224837381,-107.39280882557021
889,2023-02-11,12:00:00,Snow,Snowy,Moderate,34.795531142074765,-86.76214625014079
890,2023-01-19,14:00:00,Clear,Snowy,Minor,35.94537752799563,-75.35217209197737
891,2023-01-22,23:00:00,Snow,Snowy,Moderate,39.77813545484527,-113.73534171774972
892,2023-01-12,16:00:00,Hail,Icy,Moderate,40.84557174485029,-100.73574441796461
893,2023-01-05,08:00:00,Hail,Dry,Moderate,40.641758916535935,-83.59694834593614
894,2023-02-01,02:00:00,Clear,Dry,Minor,37.17746823694764,-109.22646771095735
895,2023-02-05,17:00:00,Snow,Snowy,Moderate,39.34468109256517,-94.13134718000168
896,2023-01-05,14:00:00,Hail,Icy,Minor,35.63987436332657,-86.47793427072398
897,2023-01-09,03:00:00,Rain,Wet,Severe,36.34518184208811,-91.5126256388123
898,2023-02-01,15:00:00,Rain,Wet,Moderate,41.17068654816896,-109.9149364115371
899,2023-01-28,23:00:00,Snow,Icy,Minor,34.10401538808589,-102.7184635465132
900,2023-02-01,07:00:00,Clear,Snowy,Moderate,34.68406824683574,-84.29695326712792
901,2023-02-02,19:00:00,Hail,Dry,Severe,35.66309004116822,-94.16825989232328
902,2023-01-07,01:00:00,Clear,Icy,Minor,34.21225763099056,-117.77512661765475
903,2023-02-11,08:00:00,Rain,Wet,Minor,35.45148348071838,-85.27739731879197
904,2023-02-05,10:00:00,Hail,Wet,Minor,38.664332487757534,-116.48161173756972
905,2023-01-22,18:00:00,Clear,Wet,Severe,37.37139640473998,-85.93344734255702
906,2023-01-12,19:00:00,Fog,Snowy,Severe,41.1413736886158,-109.29333591289479
907,2023-01-22,10:00:00,Snow,Wet,Severe,40.539548493907525,-76.80284035486665
908,2023-01-28,07:00:00,Snow,Icy,Minor,36.73453881358301,-102.17854769401036
909,2023-01-26,05:00:00,Fog,Icy,Severe,36.07538746745034,-103.9419404974626
910,2023-01-07,09:00:00,Rain,Wet,Moderate,37.03753926533813,-111.59781383570488
911,2023-02-06,08:00:00,Hail,Icy,Severe,38.72235954011846,-104.85901873392076
912,2023-01-28,05:00:00,Snow,Wet,Minor,36.14450912658301,-80.30401724138738
913,2023-01-03,01:00:00,Fog,Wet,Moderate,38.993191262793076,-75.15762348202836
914,2023-01-04,04:00:00,Fog,Dry,Severe,37.27529321752992,-102.16269018820552
915,2023-01-05,14:00:00,Rain,Snowy,Moderate,38.416377446815844,-98.70974286895466
916,2023-02-06,11:00:00,Rain,Snowy,Moderate,37.48901223308253,-86.95094965728231
917,2023-01-12,07:00:00,Clear,Dry,Minor,36.355726076335344,-79.8935814400018
918,2023-02-04,02:00:00,Snow,Dry,Moderate,41.587626455697254,-92.49909362996829
919,2023-01-29,12:00:00,Clear,Snowy,Moderate,40.10884635327809,-101.16439497835334
920,2023-01-24,10:00:00,Fog,Wet,Minor,35.12090540613162,-100.25726084350919
921,2023-01-06,13:00:00,Hail,Wet,Minor,40.9477438071833,-88.0884197006373
922,2023-01-11,00:00:00,Hail,Snowy,Minor,37.89944958599611,-117.86161466501602
923,2023-01-28,08:00:00,Rain,Wet,Moderate,41.15641781515273,-91.35765848922685
924,2023-02-01,08:00:00,Hail,Dry,Moderate,40.39884204757852,-102.71380055102163
925,2023-01-17,23:00:00,Hail,Wet,Moderate,37.40170803575387,-83.84951475508538
926,2023-01-21,02:00:00,Hail,Wet,Minor,34.17975446656094,-114.00140248760532
927,2023-01-20,00:00:00,Fog,Icy,Severe,36.14941887507957,-92.7073025212192
928,2023-01-22,20:00:00,Hail,Icy,Moderate,38.333073717286936,-97.31816573489668
929,2023-02-10,18:00:00,Hail,Icy,Severe,39.067825758609175,-90.38000238607522
930,2023-01-08,23:00:00,Hail,Wet,Minor,36.063101483465616,-115.21129543723237
931,2023-01-01,05:00:00,Clear,Snowy,Moderate,35.11484859258259,-93.06069714059035
932,2023-02-09,15:00:00,Fog,Dry,Severe,40.679441894394394,-93.85616271774049
933,2023-01-24,20:00:00,Rain,Wet,Moderate,41.875217445628415,-93.89161594010466
934,2023-01-22,23:00:00,Clear,Snowy,Moderate,38.20552145842149,-92.05003033635245
935,2023-01-25,15:00:00,Snow,Wet,Moderate,35.37343428678643,-88.91187869926642
936,2023-01-23,21:00:00,Fog,Dry,Severe,36.178458612154955,-83.38547301372691
937,2023-02-06,02:00:00,Fog,Wet,Minor,34.14712541237974,-106.39770903448678
